"Plate","Well","WellID","SampleID","Host","Virus","Cross","Dilution","Letter.Code","Resistance","Light","Transfer","Date.of.Last.Transfer","RFU","date","short.date","newIDs","newVirus","newHost","newCross","plate.transfer","ID.plate","newID.plate"
"lo1b","D6","P1D6","1322v10xC","FL13","22v","FL13x22v","10x","C","resistant","low","T1","5/22/18",943,2018-05-22 17:59:46,"2018-05-22","M1V210xC","V2","M1","M1V2","lo1b T1","1322v10xC lo1b","M1V210xC lo1b"
"lo1b","A1","P1A1","1328v1xE","FL13","28v","FL13x28v","1x","E","resistant","low","T1","5/22/18",285,2018-05-23 17:32:49,"2018-05-23","M1V31xE","V3","M1","M1V3","lo1b T1","1328v1xE lo1b","M1V31xE lo1b"
"lo1b","A2","P1A2","1322v10xF","FL13","22v","FL13x22v","10x","F","resistant","low","T1","5/22/18",1195,2018-05-23 17:32:49,"2018-05-23","M1V210xF","V2","M1","M1V2","lo1b T1","1322v10xF lo1b","M1V210xF lo1b"
"lo1b","A3","P1A3","42s103xF","FL42",NA,"FL42s","10^3x","F","susceptible","low","T1","5/22/18",1669,2018-05-23 17:32:49,"2018-05-23","M2S103xF",NA,"M2","M2S","lo1b T1","42s103xF lo1b","M2S103xF lo1b"
"lo1b","A4","P1A4","4242v103xF","FL42","42v","FL42x42v","10^2x","F","resistant","low","T1","5/22/18",838,2018-05-23 17:32:49,"2018-05-23","M2V4103xF","V4","M2","M2V4","lo1b T1","4242v103xF lo1b","M2V4103xF lo1b"
"lo1b","A5","P1A5","1328v102xA","FL13","28v","FL13x28v","10^2x","A","resistant","low","T1","5/22/18",250,2018-05-23 17:32:49,"2018-05-23","M1V3102xA","V3","M1","M1V3","lo1b T1","1328v102xA lo1b","M1V3102xA lo1b"
"lo1b","A6","P1A6","1313v1xA","FL13","13v","FL13x13v","1x","A","resistant","low","T1","5/22/18",314,2018-05-23 17:32:49,"2018-05-23","M1V11xA","V1","M1","M1V1","lo1b T1","1313v1xA lo1b","M1V11xA lo1b"
"lo1b","B1","P1B1","4242102xF","FL42","42v","FL42x42v","10^2x","F","resistant","low","T1","5/22/18",282,2018-05-23 17:32:49,"2018-05-23","M2V2102xF","V4","M2","M2V4","lo1b T1","4242102xF lo1b","M2V2102xF lo1b"
"lo1b","B2","P1B2","4228v103xE","FL42","28v","FL42x28v","10^3x","E","resistant","low","T1","5/22/18",564,2018-05-23 17:32:49,"2018-05-23","M2V3103xE","V3","M2","M2V3","lo1b T1","4228v103xE lo1b","M2V3103xE lo1b"
"lo1b","B3","P1B3","13s103xF","FL13",NA,"FL13s","10^3x","F","susceptible","low","T1","5/22/18",805,2018-05-23 17:32:49,"2018-05-23","M1S103xF",NA,"M1","M1S","lo1b T1","13s103xF lo1b","M1S103xF lo1b"
"lo1b","B4","P1B4","1322v10xD","FL13","22v","FL13x22v","10x","D","resistant","low","T1","5/22/18",424,2018-05-23 17:32:49,"2018-05-23","M1V210xD","V2","M1","M1V2","lo1b T1","1322v10xD lo1b","M1V210xD lo1b"
"lo1b","B5","P1B5","42s103xE","FL42",NA,"FL42s","10^3x","E","susceptible","low","T1","5/22/18",1192,2018-05-23 17:32:49,"2018-05-23","M2S103xE",NA,"M2","M2S","lo1b T1","42s103xE lo1b","M2S103xE lo1b"
"lo1b","B6","P1B6","1313v1xAb","FL13","13v","FL13x13v","1x","Ab","resistant","low","T1","5/22/18",234,2018-05-23 17:32:49,"2018-05-23","M1V11xAb","V1","M1","M1V1","lo1b T1","1313v1xAb lo1b","M1V11xAb lo1b"
"lo1b","C1","P1C1","4242v1xF","FL42","42v","FL42x42v","1x","F","resistant","low","T1","5/22/18",1570,2018-05-23 17:32:49,"2018-05-23","M2V41xF","V4","M2","M2V4","lo1b T1","4242v1xF lo1b","M2V41xF lo1b"
"lo1b","C2","P1C2","13s1xF","FL13",NA,"FL13s","1x","F","susceptible","low","T1","5/22/18",1637,2018-05-23 17:32:49,"2018-05-23","M1S1xF",NA,"M1","M1S","lo1b T1","13s1xF lo1b","M1S1xF lo1b"
"lo1b","C3","P1C3","1313v10xC","FL13","13v","FL13x13v","10x","C","resistant","low","T1","5/22/18",285,2018-05-23 17:32:49,"2018-05-23","M1V110xC","V1","M1","M1V1","lo1b T1","1313v10xC lo1b","M1V110xC lo1b"
"lo1b","C4","P1C4","1328v1xC","FL13","28v","FL13x28v","1x","C","resistant","low","T1","5/22/18",242,2018-05-23 17:32:49,"2018-05-23","M1V31xC","V3","M1","M1V3","lo1b T1","1328v1xC lo1b","M1V31xC lo1b"
"lo1b","C5","P1C5","42s1xF","FL42",NA,"FL42s","1x","F","susceptible","low","T1","5/22/18",2024,2018-05-23 17:32:49,"2018-05-23","M2S1xF",NA,"M2","M2S","lo1b T1","42s1xF lo1b","M2S1xF lo1b"
"lo1b","C6","P1C6","1322v1xF","FL13","22v","FL13x22v","1x","F","resistant","low","T1","5/22/18",598,2018-05-23 17:32:49,"2018-05-23","M1V21xF","V2","M1","M1V2","lo1b T1","1322v1xF lo1b","M1V21xF lo1b"
"lo1b","D1","P1D1","1328v1xA","FL13","28v","FL13x28v","10^3x","A","resistant","low","T1","5/22/18",1070,2018-05-23 17:32:49,"2018-05-23","M1V31xA","V3","M1","M1V3","lo1b T1","1328v1xA lo1b","M1V31xA lo1b"
"lo1b","D2","P1D2","4222v103xF","FL42","22v","FL42x22v","10^3x","F","resistant","low","T1","5/22/18",1030,2018-05-23 17:32:49,"2018-05-23","M2V2103xF","V2","M2","M2V2","lo1b T1","4222v103xF lo1b","M2V2103xF lo1b"
"lo1b","D3","P1D3","4242102xB","FL42","42v","FL42x42v","10^2x","B","resistant","low","T1","5/22/18",648,2018-05-23 17:32:49,"2018-05-23","M2V2102xB","V4","M2","M2V4","lo1b T1","4242102xB lo1b","M2V2102xB lo1b"
"lo1b","D4","P1D4","4228v103xA","FL42","28v","FL42x28v","10^3x","A","resistant","low","T1","5/22/18",541,2018-05-23 17:32:49,"2018-05-23","M2V3103xA","V3","M2","M2V3","lo1b T1","4228v103xA lo1b","M2V3103xA lo1b"
"lo1b","D5","P1D5","13s10xF","FL13",NA,"FL13s","10x","F","susceptible","low","T1","5/22/18",2469,2018-05-23 17:32:49,"2018-05-23","M1S10xF",NA,"M1","M1S","lo1b T1","13s10xF lo1b","M1S10xF lo1b"
"lo1b","D6","P1D6","1322v10xC","FL13","22v","FL13x22v","10x","C","resistant","low","T1","5/22/18",657,2018-05-23 17:32:49,"2018-05-23","M1V210xC","V2","M1","M1V2","lo1b T1","1322v10xC lo1b","M1V210xC lo1b"
"lo1b","A1","P1A1","1328v1xE","FL13","28v","FL13x28v","1x","E","resistant","low","T1","5/22/18",333,2018-05-24 17:07:57,"2018-05-24","M1V31xE","V3","M1","M1V3","lo1b T1","1328v1xE lo1b","M1V31xE lo1b"
"lo1b","A2","P1A2","1322v10xF","FL13","22v","FL13x22v","10x","F","resistant","low","T1","5/22/18",1384,2018-05-24 17:07:57,"2018-05-24","M1V210xF","V2","M1","M1V2","lo1b T1","1322v10xF lo1b","M1V210xF lo1b"
"lo1b","A3","P1A3","42s103xF","FL42",NA,"FL42s","10^3x","F","susceptible","low","T1","5/22/18",2181,2018-05-24 17:07:57,"2018-05-24","M2S103xF",NA,"M2","M2S","lo1b T1","42s103xF lo1b","M2S103xF lo1b"
"lo1b","A4","P1A4","4242v103xF","FL42","42v","FL42x42v","10^2x","F","resistant","low","T1","5/22/18",432,2018-05-24 17:07:57,"2018-05-24","M2V4103xF","V4","M2","M2V4","lo1b T1","4242v103xF lo1b","M2V4103xF lo1b"
"lo1b","A5","P1A5","1328v102xA","FL13","28v","FL13x28v","10^2x","A","resistant","low","T1","5/22/18",181,2018-05-24 17:07:57,"2018-05-24","M1V3102xA","V3","M1","M1V3","lo1b T1","1328v102xA lo1b","M1V3102xA lo1b"
"lo1b","A6","P1A6","1313v1xA","FL13","13v","FL13x13v","1x","A","resistant","low","T1","5/22/18",414,2018-05-24 17:07:57,"2018-05-24","M1V11xA","V1","M1","M1V1","lo1b T1","1313v1xA lo1b","M1V11xA lo1b"
"lo1b","B1","P1B1","4242102xF","FL42","42v","FL42x42v","10^2x","F","resistant","low","T1","5/22/18",411,2018-05-24 17:07:57,"2018-05-24","M2V2102xF","V4","M2","M2V4","lo1b T1","4242102xF lo1b","M2V2102xF lo1b"
"lo1b","B2","P1B2","4228v103xE","FL42","28v","FL42x28v","10^3x","E","resistant","low","T1","5/22/18",785,2018-05-24 17:07:57,"2018-05-24","M2V3103xE","V3","M2","M2V3","lo1b T1","4228v103xE lo1b","M2V3103xE lo1b"
"lo1b","B3","P1B3","13s103xF","FL13",NA,"FL13s","10^3x","F","susceptible","low","T1","5/22/18",1100,2018-05-24 17:07:57,"2018-05-24","M1S103xF",NA,"M1","M1S","lo1b T1","13s103xF lo1b","M1S103xF lo1b"
"lo1b","B4","P1B4","1322v10xD","FL13","22v","FL13x22v","10x","D","resistant","low","T1","5/22/18",258,2018-05-24 17:07:57,"2018-05-24","M1V210xD","V2","M1","M1V2","lo1b T1","1322v10xD lo1b","M1V210xD lo1b"
"lo1b","B5","P1B5","42s103xE","FL42",NA,"FL42s","10^3x","E","susceptible","low","T1","5/22/18",1600,2018-05-24 17:07:57,"2018-05-24","M2S103xE",NA,"M2","M2S","lo1b T1","42s103xE lo1b","M2S103xE lo1b"
"lo1b","B6","P1B6","1313v1xAb","FL13","13v","FL13x13v","1x","Ab","resistant","low","T1","5/22/18",256,2018-05-24 17:07:57,"2018-05-24","M1V11xAb","V1","M1","M1V1","lo1b T1","1313v1xAb lo1b","M1V11xAb lo1b"
"lo1b","C1","P1C1","4242v1xF","FL42","42v","FL42x42v","1x","F","resistant","low","T1","5/22/18",899,2018-05-24 17:07:57,"2018-05-24","M2V41xF","V4","M2","M2V4","lo1b T1","4242v1xF lo1b","M2V41xF lo1b"
"lo1b","C2","P1C2","13s1xF","FL13",NA,"FL13s","1x","F","susceptible","low","T1","5/22/18",2693,2018-05-24 17:07:57,"2018-05-24","M1S1xF",NA,"M1","M1S","lo1b T1","13s1xF lo1b","M1S1xF lo1b"
"lo1b","C3","P1C3","1313v10xC","FL13","13v","FL13x13v","10x","C","resistant","low","T1","5/22/18",304,2018-05-24 17:07:57,"2018-05-24","M1V110xC","V1","M1","M1V1","lo1b T1","1313v10xC lo1b","M1V110xC lo1b"
"lo1b","C4","P1C4","1328v1xC","FL13","28v","FL13x28v","1x","C","resistant","low","T1","5/22/18",381,2018-05-24 17:07:57,"2018-05-24","M1V31xC","V3","M1","M1V3","lo1b T1","1328v1xC lo1b","M1V31xC lo1b"
"lo1b","C5","P1C5","42s1xF","FL42",NA,"FL42s","1x","F","susceptible","low","T1","5/22/18",2805,2018-05-24 17:07:57,"2018-05-24","M2S1xF",NA,"M2","M2S","lo1b T1","42s1xF lo1b","M2S1xF lo1b"
"lo1b","C6","P1C6","1322v1xF","FL13","22v","FL13x22v","1x","F","resistant","low","T1","5/22/18",632,2018-05-24 17:07:57,"2018-05-24","M1V21xF","V2","M1","M1V2","lo1b T1","1322v1xF lo1b","M1V21xF lo1b"
"lo1b","D1","P1D1","1328v1xA","FL13","28v","FL13x28v","10^3x","A","resistant","low","T1","5/22/18",1483,2018-05-24 17:07:57,"2018-05-24","M1V31xA","V3","M1","M1V3","lo1b T1","1328v1xA lo1b","M1V31xA lo1b"
"lo1b","D2","P1D2","4222v103xF","FL42","22v","FL42x22v","10^3x","F","resistant","low","T1","5/22/18",1245,2018-05-24 17:07:57,"2018-05-24","M2V2103xF","V2","M2","M2V2","lo1b T1","4222v103xF lo1b","M2V2103xF lo1b"
"lo1b","D3","P1D3","4242102xB","FL42","42v","FL42x42v","10^2x","B","resistant","low","T1","5/22/18",979,2018-05-24 17:07:57,"2018-05-24","M2V2102xB","V4","M2","M2V4","lo1b T1","4242102xB lo1b","M2V2102xB lo1b"
"lo1b","D4","P1D4","4228v103xA","FL42","28v","FL42x28v","10^3x","A","resistant","low","T1","5/22/18",498,2018-05-24 17:07:57,"2018-05-24","M2V3103xA","V3","M2","M2V3","lo1b T1","4228v103xA lo1b","M2V3103xA lo1b"
"lo1b","D5","P1D5","13s10xF","FL13",NA,"FL13s","10x","F","susceptible","low","T1","5/22/18",3311,2018-05-24 17:07:57,"2018-05-24","M1S10xF",NA,"M1","M1S","lo1b T1","13s10xF lo1b","M1S10xF lo1b"
"lo1b","D6","P1D6","1322v10xC","FL13","22v","FL13x22v","10x","C","resistant","low","T1","5/22/18",700,2018-05-24 17:07:57,"2018-05-24","M1V210xC","V2","M1","M1V2","lo1b T1","1322v10xC lo1b","M1V210xC lo1b"
"lo1b","A1","P1A1","1328v1xE","FL13","28v","FL13x28v","1x","E","resistant","low","T1","5/22/18",588,2018-05-25 17:57:16,"2018-05-25","M1V31xE","V3","M1","M1V3","lo1b T1","1328v1xE lo1b","M1V31xE lo1b"
"lo1b","A2","P1A2","1322v10xF","FL13","22v","FL13x22v","10x","F","resistant","low","T1","5/22/18",2028,2018-05-25 17:57:16,"2018-05-25","M1V210xF","V2","M1","M1V2","lo1b T1","1322v10xF lo1b","M1V210xF lo1b"
"lo1b","A3","P1A3","42s103xF","FL42",NA,"FL42s","10^3x","F","susceptible","low","T1","5/22/18",2933,2018-05-25 17:57:16,"2018-05-25","M2S103xF",NA,"M2","M2S","lo1b T1","42s103xF lo1b","M2S103xF lo1b"
"lo1b","A4","P1A4","4242v103xF","FL42","42v","FL42x42v","10^2x","F","resistant","low","T1","5/22/18",511,2018-05-25 17:57:16,"2018-05-25","M2V4103xF","V4","M2","M2V4","lo1b T1","4242v103xF lo1b","M2V4103xF lo1b"
"lo1b","A5","P1A5","1328v102xA","FL13","28v","FL13x28v","10^2x","A","resistant","low","T1","5/22/18",199,2018-05-25 17:57:16,"2018-05-25","M1V3102xA","V3","M1","M1V3","lo1b T1","1328v102xA lo1b","M1V3102xA lo1b"
"lo1b","A6","P1A6","1313v1xA","FL13","13v","FL13x13v","1x","A","resistant","low","T1","5/22/18",509,2018-05-25 17:57:16,"2018-05-25","M1V11xA","V1","M1","M1V1","lo1b T1","1313v1xA lo1b","M1V11xA lo1b"
"lo1b","B1","P1B1","4242102xF","FL42","42v","FL42x42v","10^2x","F","resistant","low","T1","5/22/18",437,2018-05-25 17:57:16,"2018-05-25","M2V2102xF","V4","M2","M2V4","lo1b T1","4242102xF lo1b","M2V2102xF lo1b"
"lo1b","B2","P1B2","4228v103xE","FL42","28v","FL42x28v","10^3x","E","resistant","low","T1","5/22/18",712,2018-05-25 17:57:16,"2018-05-25","M2V3103xE","V3","M2","M2V3","lo1b T1","4228v103xE lo1b","M2V3103xE lo1b"
"lo1b","B3","P1B3","13s103xF","FL13",NA,"FL13s","10^3x","F","susceptible","low","T1","5/22/18",1415,2018-05-25 17:57:16,"2018-05-25","M1S103xF",NA,"M1","M1S","lo1b T1","13s103xF lo1b","M1S103xF lo1b"
"lo1b","B4","P1B4","1322v10xD","FL13","22v","FL13x22v","10x","D","resistant","low","T1","5/22/18",264,2018-05-25 17:57:16,"2018-05-25","M1V210xD","V2","M1","M1V2","lo1b T1","1322v10xD lo1b","M1V210xD lo1b"
"lo1b","B5","P1B5","42s103xE","FL42",NA,"FL42s","10^3x","E","susceptible","low","T1","5/22/18",3446,2018-05-25 17:57:16,"2018-05-25","M2S103xE",NA,"M2","M2S","lo1b T1","42s103xE lo1b","M2S103xE lo1b"
"lo1b","B6","P1B6","1313v1xAb","FL13","13v","FL13x13v","1x","Ab","resistant","low","T1","5/22/18",270,2018-05-25 17:57:16,"2018-05-25","M1V11xAb","V1","M1","M1V1","lo1b T1","1313v1xAb lo1b","M1V11xAb lo1b"
"lo1b","C1","P1C1","4242v1xF","FL42","42v","FL42x42v","1x","F","resistant","low","T1","5/22/18",1417,2018-05-25 17:57:16,"2018-05-25","M2V41xF","V4","M2","M2V4","lo1b T1","4242v1xF lo1b","M2V41xF lo1b"
"lo1b","C2","P1C2","13s1xF","FL13",NA,"FL13s","1x","F","susceptible","low","T1","5/22/18",4506,2018-05-25 17:57:16,"2018-05-25","M1S1xF",NA,"M1","M1S","lo1b T1","13s1xF lo1b","M1S1xF lo1b"
"lo1b","C3","P1C3","1313v10xC","FL13","13v","FL13x13v","10x","C","resistant","low","T1","5/22/18",289,2018-05-25 17:57:16,"2018-05-25","M1V110xC","V1","M1","M1V1","lo1b T1","1313v10xC lo1b","M1V110xC lo1b"
"lo1b","C4","P1C4","1328v1xC","FL13","28v","FL13x28v","1x","C","resistant","low","T1","5/22/18",503,2018-05-25 17:57:16,"2018-05-25","M1V31xC","V3","M1","M1V3","lo1b T1","1328v1xC lo1b","M1V31xC lo1b"
"lo1b","C5","P1C5","42s1xF","FL42",NA,"FL42s","1x","F","susceptible","low","T1","5/22/18",3931,2018-05-25 17:57:16,"2018-05-25","M2S1xF",NA,"M2","M2S","lo1b T1","42s1xF lo1b","M2S1xF lo1b"
"lo1b","C6","P1C6","1322v1xF","FL13","22v","FL13x22v","1x","F","resistant","low","T1","5/22/18",1003,2018-05-25 17:57:16,"2018-05-25","M1V21xF","V2","M1","M1V2","lo1b T1","1322v1xF lo1b","M1V21xF lo1b"
"lo1b","D1","P1D1","1328v1xA","FL13","28v","FL13x28v","10^3x","A","resistant","low","T1","5/22/18",2667,2018-05-25 17:57:16,"2018-05-25","M1V31xA","V3","M1","M1V3","lo1b T1","1328v1xA lo1b","M1V31xA lo1b"
"lo1b","D2","P1D2","4222v103xF","FL42","22v","FL42x22v","10^3x","F","resistant","low","T1","5/22/18",1070,2018-05-25 17:57:16,"2018-05-25","M2V2103xF","V2","M2","M2V2","lo1b T1","4222v103xF lo1b","M2V2103xF lo1b"
"lo1b","D3","P1D3","4242102xB","FL42","42v","FL42x42v","10^2x","B","resistant","low","T1","5/22/18",2627,2018-05-25 17:57:16,"2018-05-25","M2V2102xB","V4","M2","M2V4","lo1b T1","4242102xB lo1b","M2V2102xB lo1b"
"lo1b","D4","P1D4","4228v103xA","FL42","28v","FL42x28v","10^3x","A","resistant","low","T1","5/22/18",793,2018-05-25 17:57:16,"2018-05-25","M2V3103xA","V3","M2","M2V3","lo1b T1","4228v103xA lo1b","M2V3103xA lo1b"
"lo1b","D5","P1D5","13s10xF","FL13",NA,"FL13s","10x","F","susceptible","low","T1","5/22/18",5076,2018-05-25 17:57:16,"2018-05-25","M1S10xF",NA,"M1","M1S","lo1b T1","13s10xF lo1b","M1S10xF lo1b"
"lo1b","D6","P1D6","1322v10xC","FL13","22v","FL13x22v","10x","C","resistant","low","T1","5/22/18",1139,2018-05-25 17:57:16,"2018-05-25","M1V210xC","V2","M1","M1V2","lo1b T1","1322v10xC lo1b","M1V210xC lo1b"
"lo1b","A1","P1A1","1328v1xE","FL13","28v","FL13x28v","1x","E","resistant","low","T1","5/22/18",456,2018-05-27 18:27:56,"2018-05-27","M1V31xE","V3","M1","M1V3","lo1b T1","1328v1xE lo1b","M1V31xE lo1b"
"lo1b","A2","P1A2","1322v10xF","FL13","22v","FL13x22v","10x","F","resistant","low","T1","5/22/18",2059,2018-05-27 18:27:56,"2018-05-27","M1V210xF","V2","M1","M1V2","lo1b T1","1322v10xF lo1b","M1V210xF lo1b"
"lo1b","A3","P1A3","42s103xF","FL42",NA,"FL42s","10^3x","F","susceptible","low","T1","5/22/18",8317,2018-05-27 18:27:56,"2018-05-27","M2S103xF",NA,"M2","M2S","lo1b T1","42s103xF lo1b","M2S103xF lo1b"
"lo1b","A4","P1A4","4242v103xF","FL42","42v","FL42x42v","10^2x","F","resistant","low","T1","5/22/18",564,2018-05-27 18:27:56,"2018-05-27","M2V4103xF","V4","M2","M2V4","lo1b T1","4242v103xF lo1b","M2V4103xF lo1b"
"lo1b","A5","P1A5","1328v102xA","FL13","28v","FL13x28v","10^2x","A","resistant","low","T1","5/22/18",173,2018-05-27 18:27:56,"2018-05-27","M1V3102xA","V3","M1","M1V3","lo1b T1","1328v102xA lo1b","M1V3102xA lo1b"
"lo1b","A6","P1A6","1313v1xA","FL13","13v","FL13x13v","1x","A","resistant","low","T1","5/22/18",437,2018-05-27 18:27:56,"2018-05-27","M1V11xA","V1","M1","M1V1","lo1b T1","1313v1xA lo1b","M1V11xA lo1b"
"lo1b","B1","P1B1","4242102xF","FL42","42v","FL42x42v","10^2x","F","resistant","low","T1","5/22/18",379,2018-05-27 18:27:56,"2018-05-27","M2V2102xF","V4","M2","M2V4","lo1b T1","4242102xF lo1b","M2V2102xF lo1b"
"lo1b","B2","P1B2","4228v103xE","FL42","28v","FL42x28v","10^3x","E","resistant","low","T1","5/22/18",1123,2018-05-27 18:27:56,"2018-05-27","M2V3103xE","V3","M2","M2V3","lo1b T1","4228v103xE lo1b","M2V3103xE lo1b"
"lo1b","B3","P1B3","13s103xF","FL13",NA,"FL13s","10^3x","F","susceptible","low","T1","5/22/18",1758,2018-05-27 18:27:56,"2018-05-27","M1S103xF",NA,"M1","M1S","lo1b T1","13s103xF lo1b","M1S103xF lo1b"
"lo1b","B4","P1B4","1322v10xD","FL13","22v","FL13x22v","10x","D","resistant","low","T1","5/22/18",370,2018-05-27 18:27:56,"2018-05-27","M1V210xD","V2","M1","M1V2","lo1b T1","1322v10xD lo1b","M1V210xD lo1b"
"lo1b","B5","P1B5","42s103xE","FL42",NA,"FL42s","10^3x","E","susceptible","low","T1","5/22/18",5416,2018-05-27 18:27:56,"2018-05-27","M2S103xE",NA,"M2","M2S","lo1b T1","42s103xE lo1b","M2S103xE lo1b"
"lo1b","B6","P1B6","1313v1xAb","FL13","13v","FL13x13v","1x","Ab","resistant","low","T1","5/22/18",207,2018-05-27 18:27:56,"2018-05-27","M1V11xAb","V1","M1","M1V1","lo1b T1","1313v1xAb lo1b","M1V11xAb lo1b"
"lo1b","C1","P1C1","4242v1xF","FL42","42v","FL42x42v","1x","F","resistant","low","T1","5/22/18",1676,2018-05-27 18:27:56,"2018-05-27","M2V41xF","V4","M2","M2V4","lo1b T1","4242v1xF lo1b","M2V41xF lo1b"
"lo1b","C2","P1C2","13s1xF","FL13",NA,"FL13s","1x","F","susceptible","low","T1","5/22/18",8765,2018-05-27 18:27:56,"2018-05-27","M1S1xF",NA,"M1","M1S","lo1b T1","13s1xF lo1b","M1S1xF lo1b"
"lo1b","C3","P1C3","1313v10xC","FL13","13v","FL13x13v","10x","C","resistant","low","T1","5/22/18",213,2018-05-27 18:27:56,"2018-05-27","M1V110xC","V1","M1","M1V1","lo1b T1","1313v10xC lo1b","M1V110xC lo1b"
"lo1b","C4","P1C4","1328v1xC","FL13","28v","FL13x28v","1x","C","resistant","low","T1","5/22/18",835,2018-05-27 18:27:56,"2018-05-27","M1V31xC","V3","M1","M1V3","lo1b T1","1328v1xC lo1b","M1V31xC lo1b"
"lo1b","C5","P1C5","42s1xF","FL42",NA,"FL42s","1x","F","susceptible","low","T1","5/22/18",9539,2018-05-27 18:27:56,"2018-05-27","M2S1xF",NA,"M2","M2S","lo1b T1","42s1xF lo1b","M2S1xF lo1b"
"lo1b","C6","P1C6","1322v1xF","FL13","22v","FL13x22v","1x","F","resistant","low","T1","5/22/18",2185,2018-05-27 18:27:56,"2018-05-27","M1V21xF","V2","M1","M1V2","lo1b T1","1322v1xF lo1b","M1V21xF lo1b"
"lo1b","D1","P1D1","1328v1xA","FL13","28v","FL13x28v","10^3x","A","resistant","low","T1","5/22/18",2521,2018-05-27 18:27:56,"2018-05-27","M1V31xA","V3","M1","M1V3","lo1b T1","1328v1xA lo1b","M1V31xA lo1b"
"lo1b","D2","P1D2","4222v103xF","FL42","22v","FL42x22v","10^3x","F","resistant","low","T1","5/22/18",4048,2018-05-27 18:27:56,"2018-05-27","M2V2103xF","V2","M2","M2V2","lo1b T1","4222v103xF lo1b","M2V2103xF lo1b"
"lo1b","D3","P1D3","4242102xB","FL42","42v","FL42x42v","10^2x","B","resistant","low","T1","5/22/18",3313,2018-05-27 18:27:56,"2018-05-27","M2V2102xB","V4","M2","M2V4","lo1b T1","4242102xB lo1b","M2V2102xB lo1b"
"lo1b","D4","P1D4","4228v103xA","FL42","28v","FL42x28v","10^3x","A","resistant","low","T1","5/22/18",1327,2018-05-27 18:27:56,"2018-05-27","M2V3103xA","V3","M2","M2V3","lo1b T1","4228v103xA lo1b","M2V3103xA lo1b"
"lo1b","D5","P1D5","13s10xF","FL13",NA,"FL13s","10x","F","susceptible","low","T1","5/22/18",8219,2018-05-27 18:27:56,"2018-05-27","M1S10xF",NA,"M1","M1S","lo1b T1","13s10xF lo1b","M1S10xF lo1b"
"lo1b","D6","P1D6","1322v10xC","FL13","22v","FL13x22v","10x","C","resistant","low","T1","5/22/18",2559,2018-05-27 18:27:56,"2018-05-27","M1V210xC","V2","M1","M1V2","lo1b T1","1322v10xC lo1b","M1V210xC lo1b"
"lo1b","A1","P1A1","1328v1xE","FL13","28v","FL13x28v","1x","E","resistant","low","T1","5/22/18",498,2018-05-28 14:07:45,"2018-05-28","M1V31xE","V3","M1","M1V3","lo1b T1","1328v1xE lo1b","M1V31xE lo1b"
"lo1b","A2","P1A2","1322v10xF","FL13","22v","FL13x22v","10x","F","resistant","low","T1","5/22/18",1262,2018-05-28 14:07:45,"2018-05-28","M1V210xF","V2","M1","M1V2","lo1b T1","1322v10xF lo1b","M1V210xF lo1b"
"lo1b","A3","P1A3","42s103xF","FL42",NA,"FL42s","10^3x","F","susceptible","low","T1","5/22/18",16473,2018-05-28 14:07:45,"2018-05-28","M2S103xF",NA,"M2","M2S","lo1b T1","42s103xF lo1b","M2S103xF lo1b"
"lo1b","A4","P1A4","4242v103xF","FL42","42v","FL42x42v","10^2x","F","resistant","low","T1","5/22/18",550,2018-05-28 14:07:45,"2018-05-28","M2V4103xF","V4","M2","M2V4","lo1b T1","4242v103xF lo1b","M2V4103xF lo1b"
"lo1b","A5","P1A5","1328v102xA","FL13","28v","FL13x28v","10^2x","A","resistant","low","T1","5/22/18",160,2018-05-28 14:07:45,"2018-05-28","M1V3102xA","V3","M1","M1V3","lo1b T1","1328v102xA lo1b","M1V3102xA lo1b"
"lo1b","A6","P1A6","1313v1xA","FL13","13v","FL13x13v","1x","A","resistant","low","T1","5/22/18",303,2018-05-28 14:07:45,"2018-05-28","M1V11xA","V1","M1","M1V1","lo1b T1","1313v1xA lo1b","M1V11xA lo1b"
"lo1b","B1","P1B1","4242102xF","FL42","42v","FL42x42v","10^2x","F","resistant","low","T1","5/22/18",284,2018-05-28 14:07:45,"2018-05-28","M2V2102xF","V4","M2","M2V4","lo1b T1","4242102xF lo1b","M2V2102xF lo1b"
"lo1b","B2","P1B2","4228v103xE","FL42","28v","FL42x28v","10^3x","E","resistant","low","T1","5/22/18",1755,2018-05-28 14:07:45,"2018-05-28","M2V3103xE","V3","M2","M2V3","lo1b T1","4228v103xE lo1b","M2V3103xE lo1b"
"lo1b","B3","P1B3","13s103xF","FL13",NA,"FL13s","10^3x","F","susceptible","low","T1","5/22/18",1287,2018-05-28 14:07:45,"2018-05-28","M1S103xF",NA,"M1","M1S","lo1b T1","13s103xF lo1b","M1S103xF lo1b"
"lo1b","B4","P1B4","1322v10xD","FL13","22v","FL13x22v","10x","D","resistant","low","T1","5/22/18",409,2018-05-28 14:07:45,"2018-05-28","M1V210xD","V2","M1","M1V2","lo1b T1","1322v10xD lo1b","M1V210xD lo1b"
"lo1b","B5","P1B5","42s103xE","FL42",NA,"FL42s","10^3x","E","susceptible","low","T1","5/22/18",13332,2018-05-28 14:07:45,"2018-05-28","M2S103xE",NA,"M2","M2S","lo1b T1","42s103xE lo1b","M2S103xE lo1b"
